1544	0.50356055286
1549	0.63375
1552	0.5307597927
1553	1.9825
1554	1.25734121302
1557	0.9325
1558	1.10658055
1559	0.88683412501
1562	0.53698081819
1563	0.52875
1564	1.29125
1566	0.76591545
1567	1.72609515
1570	0.32875
1571	2.0353692901
1572	1.40142786023
1573	4.96275
1575	1.57875
1576	2.62703062499
1578	0.66451074227
1579	0.5925
1582	0.64
1583	0.47
1585	1.2
1586	1.6025
1589	0.67375
1590	0.68290083913
1591	5.64591217575
1592	0.611842275
1593	0.40875
1594	0.54125
1596	2.0075
1597	0.49375
1599	0.575
1600	0.6155268
1602	0.4470753223
1603	4.60586375001
1604	1.064591
1605	1.94333334
1606	0.91323942192
1607	0.445
1608	0.53375
1609	0.6625
1610	0.80625
1611	0.47375
1613	0.5475
1614	0.57375
1615	0.745
1616	0.4725
1617	1.31375
1618	0.74
1619	0.87875
1620	0.6925
1622	0.36410217762
1623	1.42875
1624	0.90445616438
1625	0.56717489257
1627	0.87667802084
1628	0.4434493373
1629	0.52625
1630	0.5025
1631	1.20125
1632	0.625
1634	1.01375
1635	0.49625
1636	0.3989557
1637	0.4725
1639	0.6575
1640	0.65125
1641	0.61125
1642	0.84875
1643	1.2334011
1644	0.555
1645	0.67625
1647	0.6425
1649	0.45
1651	0.8875
1652	0.44450765001
1653	1.6275
1654	0.393979
1655	0.69375
1656	0.65125
1657	2.03
1659	1.14817462554
1660	1.10375
1662	1.255
1664	0.78898069725
1665	3.44875
1666	0.47875
1667	0.89125
1668	0.3825
1669	0.42375
1670	0.74375
1676	0.3775
1677	0.78983832336
1678	1.1470734
1679	0.62
1682	0.48625
1683	0.66625
1685	0.7
1686	0.455
1687	1.66375
1688	1.17375
1689	0.5325
1693	2.71837845
1694	0.880962225
1696	0.57687635001
1697	0.4025
1698	2.27945532501
1701	0.702858
1702	0.39
1703	0.3925
1704	0.6025
1706	0.6075
1707	0.37875
1708	0.69
1709	15.9827575239
1710	0.49125
1711	1.42625
1712	1.1725
1713	0.5525
1714	0.80818076774
1715	0.705
1716	0.68125
1717	0.48375
1718	2.96800982501
1719	1.66158855001
1720	0.48625
1721	1.12003475272
1722	7.26375
1723	0.483080675
1725	2.1225
1726	0.45625
1727	1.2325
1728	0.3857245082
1729	3.08641666
1731	1.2825
1732	0.5375
1733	0.65875
1734	0.9375
1735	1.174239675
1736	0.75625
1737	0.87
1738	0.95125
1739	3.96890778934
1740	0.42440820231
1741	1.795
1742	0.62375
1743	1.1424139
1744	8.0845813125
1745	0.592497425
1746	2.56769825909
1747	0.384133025
1748	0.617915125
1749	1.64875
1750	2.89875
1751	0.67367919269
1752	0.53028169999
1753	1.60316146665
1755	0.65529598016
1757	0.99901859999
1758	0.65125
1759	0.585
1761	0.7244747
1762	1.18586463598
1763	1.75702378071
1764	1.28104480001
1765	0.39875
1766	0.4900069
1767	2.20563803052
1768	54.0408347783
1769	160.174793972
1770	1.05375
1771	0.5125
1772	0.63
1773	1.03875
1774	0.33375
1775	1.48367450866
1776	0.467387
1777	0.535
1778	0.41
1779	0.689807625
1780	0.55125
1781	3.37875
1782	0.40125
1783	7.395
1784	0.42625
1785	4.7329266
1786	0.43875
1787	6.06336995539
1788	1.08183821045
1789	1.274098675
1790	0.4780273419
1791	0.60375
1792	1.53984347503
1793	2.15763236763
1794	0.72
1795	0.355
1796	0.97974127868
1797	2.28375
1798	0.914761175
1799	0.8975
1800	0.3547014
1801	1.2525
1802	19.9164023062
1803	2.77984586968
1804	1.399916665
1805	0.4332332
1806	0.4025
1807	3.77605143879
1808	0.43586615318
1809	0.4225
1810	1.09950220883
1811	1.08200217994
1812	10.0020072086
1813	0.4
1814	0.6175
1815	0.6275
2032	0.3625
2035	0.43790746705
3018	0.37375
3019	0.66125
3020	0.39
